tip-1;1;TIP 1;This three-body spacecraft was connected by booms which served as gravity-gradient stabilizers in the radial direction. A momentum wheel was used for stabilization in roll and yaw.;skos:altLabel(TRIAD) skos:altLabel(TRIAD 1) skos:altLabel(06173) skos:altLabel(TIP1) skos:altLabel(TRIAD A) skos:altLabel(TRIAD OI 1X)
tss-1;1;TSS-1;tethered satellite system operated during STS-50;skos:altLabel(Tethered Satellite System 1)
p21;1;P21;This spacecraft was in the shape of a frustrum of an octagonal right pyramid.;
beam;1;Beam;;
cos-a;1;COS-A;;
grasp;1;GRASP;;
ispm-nasa;1;ISPM/NASA;he primary objectives of the International Solar Polar Mission (ISPM) are for two spacecraft to investigate, as a function of solar latitude, the properties of the solar corona, the solar wind,;
las;1;LAS;;
oso-j;1;OSO-J;;
ov1--7;1;OV1- 7;;
quasat;1;QUASAT;;
oso-k;1;OSO-K;;
atlas-4;1;Atlas 4;;
spectrum-x-gamma;1;Spectrum-X-Gamma;;
penteli-observatory;1;Penteli Observatory;astronomical research center east of Athens, Greece;
islamic-falak-location-spots-in-malaysia;1;Islamic falak location spots in Malaysia;;skos:altLabel(Islamic observatory in Malaysia)
q113328105;1;Q113328105;;skos:altLabel(Al-Biruni Observatory)
teluk-kemang-observatory;1;Teluk Kemang Observatory;;
q113328614;1;Q113328614;;
harvardsmithsonian-center-for-astrophysics;1;HarvardSmithsonian Center for Astrophysics;astronomical observatory in Massachusetts, United States;skos:altLabel(Center for Astrophysics) skos:altLabel(  - ) skos:altLabel(Harvard-Smithsonian Center for Astrophysics) skos:altLabel(Centre Harvard-Smithsonian d'astrophysique) skos:altLabel(Centrul de Astrofizica Harvard-Smithsonian) skos:altLabel(-) skos:altLabel(Center for Astrophysics ) skos:altLabel( Harvard & Smithsonian) skos:altLabel(Centrul de astrofizica Smithsonian) skos:altLabel(Harvard Smithsonian Center for Astrophysics) skos:altLabel(Centrul de Astrofizica a Universitatii de la Harvard) skos:altLabel(CfA) skos:altLabel(Centrul de Astrofizica HarvardSmithsonian)
b1076;1;B1076;Falcon 9 first-stage booster;skos:altLabel(Falcon 9 booster B1076) skos:altLabel(SpaceX Falcon 9 B1076) skos:altLabel(Falcon 9 B1076)
b1077;1;B1077;Falcon 9 first-stage booster;skos:altLabel(Falcon 9 booster B1077) skos:altLabel(Falcon 9 B1077) skos:altLabel(SpaceX Falcon 9 B1077)
micro-labsat;1;Micro-labsat;;skos:altLabel(-LabSat)
q11342611;1;Q11342611;;
sslv-d1;1;SSLV-D1;"inaugural launch of the Indian Small Satellite Launch Vehicle; failure of Velocity Trimming Module";
tumnanosat;1;TUMnanoSAT;Nanosatellite and first satellite of Moldova;
ottmarsheim-observatory;1;Ottmarsheim observatory;;
matan-observatory;1;Matan Observatory;;
q113547968;1;Q113547968;;
zeiss-telescope;1;Zeiss telescope;;
bobergs-observatory--skansen;1;Bobergs observatory, Skansen;;
johannesburg-hartbeespoort;1;Johannesburg-Hartbeespoort;Observatory (Union Observatory Annex);
gmain-astronomical-observatory-of-the-national-academy-of-sciences-of-ukraine;1;GMain Astronomical Observatory of the National Academy of Sciences of Ukraine;astronomical observatory;
bornheim-observatory;1;Bornheim observatory;astronomical observatory;
observatoire-de-l-ardeche;1;Observatoire de l'Ardeche;astronomical observatory;
les-tardieux-observatory;1;Les Tardieux observatory;Astronomical observatory;
antibes-observatory;1;Antibes observatory;astronomical observatory;
augerolles-observatory;1;Augerolles observatory;astronomical observatory;skos:altLabel(Augerolles and Cunlhat observatory) skos:altLabel(observatoire d'Augerolles et de Cunlhat)
hottviller-observatoire;1;Hottviller observatoire;observatoire astronomique;
observatoire-de-castres;1;Observatoire de Castres;observatoire astronomique;
sinsen-observatory;1;Sinsen observatory;astronomical observatory;
bray-et-lu-observatory;1;Bray-et-Lu observatory;astronomical observatory;
-s-gravenwezel-observatory;1;'s-Gravenwezel Observatory;astronomical observatory;
frignano-observatory;1;Frignano observatory;observatoire;
guitalens-observatoire;1;Guitalens observatoire;astronomical observatory;
beine-nauroy-observatory;1;Beine-Nauroy Observatory;astronomical observatory;
maisons-laffitte-observatory;1;Maisons Laffitte observatory;observatory;
stuttgart-hoffeld-observatory;1;Stuttgart-Hoffeld observatory;astronomical observatory;
promiod-observatory;1;Promiod observatory;astronomical observatory;skos:altLabel(Osservatorio Dalai Lama di Promiod)
castelmartini-observatory;1;Castelmartini observatory;astronomical observatory;skos:altLabel(Osservatorio Astronomico di Castelmartini)
cerrina-tololo-observatory;1;Cerrina Tololo Observatory;astronomical observatory;
roeser-observatory;1;Roeser Observatory;astronomical observatory;
st--michel-sur-meurthe-observatory;1;St. Michel sur Meurthe observatory;astronomical observatory;
airali-observatory;1;Airali Observatory;astronomical observatory;
onnens-observatory;1;Onnens Observatory;astronomical observatory;
sainte-clotilde-observatory;1;Sainte-Clotilde observatory;observatoire;
le-cres-observatory;1;Le Cres observatory;observatoire astronomique;
collonges-observatory;1;Collonges observatory;astronomical observatory;
mauguio-observatory;1;Mauguio observatory;astronomical observatory;
norikura-solar-observatory;1;Norikura Solar Observatory;;
st-paul-observatory;1;St Paul Observatory;;
tashkent-observatory;1;Tashkent observatory;astronomical observatory;
tivoli-observatory;1;Tivoli Observatory;astronomical observatory;
untermenzing-observatory;1;Untermenzing Observatory;astronomical observatory;
homburg-erbach-observatory;1;Homburg-Erbach observatory;astronomical observatory;
bastia-observatory;1;Bastia observatory;astronomical observatory;
wildberg-observatory;1;Wildberg observatory;astronomical observatory;
jonathan-b--postel-observatory;1;Jonathan B. Postel Observatory;astronomical observatory;
tamaris-observatory;1;Tamaris Observatory;astronomical observatory;
giaga-observatory;1;GiaGa Observatory;astronomical observatory;
casalecchio-di-reno-observatory;1;Casalecchio di Reno Observatory;astronomical observatory;skos:altLabel(osservatorio Casalecchio di Reno)
haagaar-observatory;1;Haagaar Observatory;Astronomical observatory;
osservatorio-antonio-grosso;1;Osservatorio Antonio Grosso;astronomical observatory;
osservatorio-rivalta;1;osservatorio Rivalta;astronomical observatory;
osservatorio-scandicci;1;Osservatorio Scandicci;astronomical observatory;
osservatorio-la-dehesilla;1;Osservatorio La Dehesilla;astronomical observatory;
observatoire-des-cote-de-meuse;1;Observatoire des Cote de Meuse;astronomical observatory;
japal-rangapur-observatory;1;Japal-Rangapur observatory;astronomical observatory;skos:altLabel(Japal-Rangapur Nizamia Observatory)
yerres-canotiers-observatory;1;Yerres-Canotiers observatory;astronomical observatory;
ottmarsheim-observatory;1;Ottmarsheim Observatory;astronomical observatory;
northwood-ridge-observatory;1;Northwood Ridge Observatory;astronomical observatory;
guido-ruggieri-observatory;1;Guido Ruggieri Observatory;astronomical observatory;
orbitjet-observatory;1;OrbitJet Observatory;astronomical observatory;
bruno-zugna-observatory;1;Bruno Zugna Observatory;astronomical observatory;
g--c--gloriosi-astronomical-observatory;1;G. C. Gloriosi Astronomical Observatory;astronomical observatory;
wendelstein-observatory;1;Wendelstein Observatory;astronomical observatory;
vesqueville-observatory;1;Vesqueville observatory;astronomical obsevatory;
masquefa-observatory;1;Masquefa Observatory;astronomical observatory;
sauro-donati-astronomical-observatory;1;Sauro Donati Astronomical Observatory;astronomical observatory;
cast-observatory;1;CAST Observatory;astronomical observatory;
baugy-observatory;1;Baugy observatory;astronomical observatory;
groruddalen-optical-observatory;1;Groruddalen Optical Observatory;astronomical observatory;skos:altLabel(GOO)
trebur-observatory;1;Trebur observatory;astronomical observatory;skos:altLabel(Michael Adrian Observatory)
herrenberg-observatory;1;Herrenberg Observatory;astronomical observatory;
schaerding-observatory;1;Schaerding observatory;astronomical observatory;
varennes-observatory;1;Varennes observatory;astronomical observatory;
umbrella-observatory;1;Umbrella Observatory;astronomical observatory;
hida-observatory;1;Hida Observatory;astronomical observatory in Japan;
algonquin-radio-observatory;1;Algonquin Radio Observatory;research facility in Ontario, Canada;
q113833711;1;Q113833711;;
ohio-state-university-radio-observatory;1;Ohio State University Radio Observatory;"radio telescope that received the ""Wow!"" signal";skos:altLabel(Big Ear telescope) skos:altLabel(Ohio State University Radio Observatory) skos:altLabel(Big Ear Observatory) skos:altLabel(Big Ear) skos:altLabel(The Big Ear)
q113841052;1;Q113841052;;
q113841458;1;Q113841458;;
vls-1-v01;1;VLS-1 V01;;
vls-1-v02;1;VLS-1 V02;;
kurashiki-observatory;1;Kurashiki Observatory;;
driesen-observatory;1;Driesen observatory;astronomical observatory;
csts;1;CSTS;proposed design for a crewed spacecraft for low Earth orbit operations;skos:altLabel(Advanced Crew Transportation System) skos:altLabel(Acts) skos:altLabel(CSTS) skos:altLabel(ACTS) skos:altLabel(Advanced crew transportation system) skos:altLabel(Crew Space Transportation System)
behagi;1;Behagi;Social observatory of Gipuzkoa;
klet-observatory-klenot;1;Klet Observatory-KLENOT;Klet Observatory near Earth and other unusual objects observations team and telescope;
roving-observer;1;Roving observer;space observatory;
smart-upper-stage-for-innovative-exploration;1;Smart Upper Stage for Innovative Exploration;proposed European VTOL lifting body spacecraft;
dss-13;1;DSS 13;radio telescope test facility at Goldstone Deep Space Communications Complex;skos:altLabel(Goldstone DSS 13) skos:altLabel(DSN: DSS-13) skos:altLabel(The Deep Space Network: DSS-13) skos:altLabel(DSS 13, Fort Irwin) skos:altLabel(Deep Space Station 13)
gaia;1;Gaia;space observatory;
eiscat-tromso-uhf;1;EISCAT Tromso UHF;astronomical observatory;
q11408718;1;Q11408718;;
mukai-chiai-children-s-science-museum;1;Mukai Chiai Children's Science Museum;;
q11421254;1;Q11421254;;
palomar-mountain-dss;1;Palomar Mountain-DSS;The Digitized Sky Survey (DSS) is a digitized version of several photographic astronomical surveys of the night sky, produced by the Space Telescope Science Institute between 1983 and 2006.;
european-southern-observatory--la-silla-dss;1;European Southern Observatory, La Silla-DSS;The Digitized Sky Survey (DSS) is a digitized version of several photographic astronomical surveys of the night sky, produced by the Space Telescope Science Institute between 1983 and 2006.;
new-horizons-kbo-search;1;New Horizons KBO Search;mission extension of New Horizon through 2021 to explore additional Kuiper belt objects (KBOs);
new-horizons-kbo-search-subaru;1;New Horizons KBO Search-Subaru;telescope;
new-horizons-kbo-search-cfht;1;New Horizons KBO Search-CFHT;telescope;
new-horizons-kbo-search-magellan-clay;1;New Horizons KBO Search-Magellan/Clay;telescope;
new-horizons-kbo-search-magellan-baade;1;New Horizons KBO Search-Magellan/Baade;telescope;
plonsk-observatory;1;Plonsk observatory;astronomical observatory;
nimes-observatory;1;Nimes observatory;astronomical observatory;
bremen-observatory;1;Bremen observatory;astronomical observatory;
dss-25;1;DSS 25;radio telescope at Goldstone Deep Space Communications Complex;skos:altLabel(Deep Space Station 25) skos:altLabel(DSS 25, Fort Irwin) skos:altLabel(Goldstone DSS 25) skos:altLabel(The Deep Space Network: DSS-25) skos:altLabel(DSN: DSS-25)
henry-draper-s-telescope;1;Henry Draper's telescope;telescope founded by Mary Anna Draper, which was used to prepare Henry Draper Catalog of stellar spectra;
burlington-observatory;1;Burlington observatory;astronomical observatory;
burlington-remote-site-observatory;1;Burlington remote site Observatory;astronomical observatory;
astrophysical-observatory-of-the-college-of-staten-island;1;Astrophysical Observatory of the College of Staten Island;astronomical observatory;skos:altLabel(CSI)
catholic-university-observatory;1;Catholic University Observatory;astronomical observatory;
middlebury-college-observatory;1;Middlebury College Observatory;astronomical observatory;
hainan-island-station;1;Hainan Island station;astronomical observatory;
taya-beixo-observatory;1;Taya Beixo Observatory;astronomical observatory;
tsingtao-field-station;1;Tsingtao field station;astronomical observatory;
chiro-observatory;1;Chiro Observatory;astronomical observatory;
craigie-observatory;1;Craigie observatory;astronomical observatory;
shahe-station--beijing-observatory-;1;Shahe Station (Beijing Observatory);astronomical observatory;
tsingtao-observatory;1;Tsingtao Observatory;astronomical observatory;
toyonaka-observatory;1;Toyonaka observatory;astronomical observatory;
akashina-observatory;1;Akashina observatory;astronomical observatory;
shishikui-observatory;1;Shishikui observatory;astronomical observatory;
younchun-observatory;1;Younchun observatory;astronomical observatory;
knue-astronomical-observatory;1;KNUE Astronomical Observatory;astronomical observatory;
utsunomiya-imaizumi-observatory;1;Utsunomiya-Imaizumi observatory;astronomical observatory;
ayabe-observatory;1;Ayabe observatory;astronomical observatory;
ageo-observatory;1;Ageo observatory;astronomical observatory;
kurohone-observatory;1;Kurohone observatory;astronomical observatory;
sakamoto-observatory;1;Sakamoto Observatory;astronomical observatory;
konan-observatory;1;Konan observatory;astronomical observatory;
nishi-kobe-observatory;1;Nishi Kobe observatory;astronomical observatory;
kawachi-observatory;1;Kawachi observatory;astronomical observatory;
kogota-observatory;1;Kogota observatory;astronomical Observatory;
shimotsuma-observatory;1;Shimotsuma observatory;astronomical observatory;
wakayama-observatory;1;Wakayama observatory;astronomical observatory;
sumoto-observatory;1;Sumoto observatory;astronomical obseratory;
ray-observatory;1;Ray Observatory;astronomical observatory;
yamada-observatory;1;Yamada observatory;astronomical observatory;
ycpm-kagoshima-station;1;YCPM Kagoshima Station;astronomical observatory;
uto-observatory;1;Uto Observatory;astronomical observatory;
miyasaka-observatory;1;Miyasaka Observatory;astronomical observatory;
yatsuka-observatory;1;Yatsuka observatory;astronomical observatory;
ochiai-observatory;1;Ochiai observatory;astronomical observatory;
kochi-observatory;1;Kochi observatory;astronomical observatory;
tokyo-okayama-observatory;1;Tokyo-Okayama observatory;astronomical obsevatory;
oishi-observatory;1;Oishi observatory;Astronomical observatory;
minami-oda-observatory;1;Minami-Oda Observatory;astronomical observatory;
uzurano-observatory;1;Uzurano observatory;astronomical observatory;
murou-observatory;1;Murou observatory;astronomical observatory;
hamamatsu-yuto-observatory;1;Hamamatsu-Yuto observatory;astronomical observatory;
ishiki-observatory;1;Ishiki observatory;astronomical observatory;
tokyo-norikura-observatory;1;Tokyo-Norikura observatory;astronomical observatory;
chirorin-observatory;1;Chirorin observatory;astronomical observatory;
shimada-observatory;1;Shimada observatory;astronomical observatory;
tokyo-dodaira-observatory;1;Tokyo-Dodaira observatory;astronomical Observatory;
tokyo-mitaka-observatory;1;Tokyo-Mitaka observatory;astronomical observatory;skos:altLabel(388 TOK)
utsunomiya-observatory;1;Utsunomiya observatory;astronomical observatory;
sendai-astronomical-observatory-ayashi-station;1;Sendai Astronomical Observatory Ayashi Station;astronomical observatory;skos:altLabel(Ayashi Station)
jcpm-sapporo-station;1;JCPM Sapporo Station;astronomical observatory;
jcpm-sakura-station;1;JCPM Sakura Station;astronomical observatory;
jcpm-hamatonbetsu-station;1;JCPM Hamatonbetsu Station;astronomical observatory;
tokyo-asahikawa-observatory;1;Tokyo-Asahikawa observatory;astronomical observatory;
asahikawa-observatory;1;Asahikawa observatory;astronomical observatory;
nagatoro-observatory;1;Nagatoro observatory;astronomical obseratory;
kushiro-observatory;1;Kushiro observatory;astronomical observatory;
oosato-observatory;1;Oosato observatory;astronomical observatory;
kani-observatory;1;Kani observatory;astronomical observatory;
yamamoto-observatory;1;Yamamoto observatory;astronomical observatory;
kamihoriguchi-observatory;1;Kamihoriguchi observatory;astronomical observatory;
bibai-observatory;1;Bibai observatory;astronomical observatory;
kahoku-observatory;1;Kahoku observatory;astronomical observatory;
kiyose-and-mizuho-observatory;1;Kiyose and Mizuho observatory;astronomical observatory;
sengamine-observatory;1;Sengamine Observatory;astronomical observatory;
iwaki-observatory;1;Iwaki observatory;astronomical observatory;
kambah-observatory;1;Kambah observatory;astronomical observatory;
barton-observatory;1;Barton observatory;astronomical observatory;
yanagida-astronomical-observatory;1;Yanagida Astronomical Observatory;astronomical observatory;
tamworth-observatory;1;Tamworth Observatory;astronomical observatory;
windsor-observatory;1;Windsor observatory;astronomical observatory;
mt--kajigamori-observatory;1;Mt. Kajigamori observatory;astronomical observatory;
loomberah-observatory;1;Loomberah observatory;astronomical observatory;
north-ryde-observatory;1;North Ryde observatory;astronomical observatory;
taylor-range-observatory;1;Taylor Range Observatory;astronomical observatory;
stockport-observatory;1;Stockport observatory;astronomical observatory;
hawker-observatory;1;Hawker observatory;astronomical observatory;
rainbow-observatory;1;Rainbow Observatory;astronomical observatory;
mount-tarana-observatory;1;Mount Tarana Observatory;astronomical observatory;
boambee-observatory;1;Boambee observatory;astronomical observatory;
san-benedetto-po-observatory;1;San Benedetto Po observatory;astronomical observatory;
g--colombo-astronomical-observatory;1;G. Colombo Astronomical Observatory;astronomical observatory;
livergnano-observatory;1;Livergnano observatory;astronomical observatory;
haverford-observatory;1;Haverford observatory;astronomical observatory;
smith-college-observatory;1;Smith College Observatory;astronomical observatory;
swilken-brae-observatory;1;Swilken Brae observatory;astronomical observatory;
gualba-observatory;1;Gualba Observatory;astronomical observatory;
plomer-observatory;1;Plomer observatory;astronomical observatory;
star-cruiser-observatory;1;Star Cruiser Observatory;astronomical observatory;
ontinyent-observatory;1;Ontinyent observatory;astronomical observatory;
centennial-observatory;1;Centennial Observatory;astronomical observatory;
desert-moon-observatory;1;Desert Moon Observatory;astronomical observatory;
griffin-hunter-observatory;1;Griffin Hunter Observatory;astronomical observatory;
carla-jane-observatory;1;Carla Jane Observatory;astronomical observatory;
west-skies-observatory;1;West Skies Observatory;astronomical observatory;
big-cypress-observatory;1;Big Cypress Observatory;astronomical observatory;
edwards-raven-observatory;1;Edwards Raven Observatory;astronomical observatory;
maryland-space-grant-consortium-observatory;1;Maryland Space Grant Consortium Observatory;astronomical observatory;
cba-concord-observatory;1;CBA Concord observatory;astronomical observatory;
daventry-observatory;1;Daventry Observatory;Astronomical observatory;
partizanske-observatory;1;Partizanske observatory;astronomical observatory;
smith-river-observatory;1;Smith River Observatory;astronomical observatory;
area-52-observatory;1;Area 52 Observatory;astronomical observatory;
mount-belleview-observatory;1;Mount Belleview Observatory;astronomical observatory;
toby-point-observatory;1;Toby Point Observatory;astronomical observatory;
takapuna-observatory;1;Takapuna observatory;astronomical observatory;
mount-molehill-observatory;1;Mount Molehill Observatory;astronomical observatory;
courroux-observatory;1;Courroux observatory;astronomical observatory;
houstrup-observatory;1;Houstrup observatory;astronomical observatory;
merlette-observatory;1;Merlette observatory;astronomical observatory;
turin-observatory--before-1913-;1;Turin observatory (before 1913);astronomical observatory;
grange-observatory;1;Grange Observatory;astronomical obseratory;
galleywood-observatory;1;Galleywood observatory;astronomical observatory;
lamalou-les-bains-observatory;1;Lamalou-les-Bains observatory;astronomical observatory;
sollies-pont-observatory;1;Sollies-Pont observatory;astronomical observatory;
cockfield-observatory;1;Cockfield observatory;astronomical observatory;
moorwarfen-observatory;1;Moorwarfen observatory;astronomical observatory;
st--andrews-observatory;1;St. Andrews observatory;astronomical observatory;
black-birch-station;1;Black Birch Station;astronomical observatory;
happy-valley-observatory;1;Happy Valley observatory;astronomical observatory;
palmerston-north-observatory;1;Palmerston North observatory;astronomical observatory;
macnairston-observatory;1;Macnairston Observatory;astronomical observatory;
newcastle-upon-tyne-observatory;1;Newcastle-upon-Tyne observatory;astronomical observatory;
hemingford-abbots-observatory;1;Hemingford Abbots observatory;astronomical observatory;
wimborne-minster-observatory;1;Wimborne Minster observatory;astronomical observatory;
mickleover-observatory;1;Mickleover observatory;astronmical observatory;
stakenbridge-observatory;1;Stakenbridge observatory;astronomical observatory;
altrincham-observatory;1;Altrincham observatory;astronomical observatory;
bishopstoke-observatory;1;Bishopstoke observatory;astronomical observatory;
loudwater-observatory;1;Loudwater observatory;astronomical observatory;
earls-barton-observatory;1;Earls Barton observatory;astronomical observatory;
cheam-observatory;1;Cheam observatory;astronomical observatory;
colchester-observatory;1;Colchester observatory;astronomical observatory;
le-creusot-observatory;1;Le Creusot observatory;astronomical observatory;
bendestorf-observatory;1;Bendestorf observatory;astronomical obseratory;
nyenheim-observatory;1;Nyenheim observatory;astronomical obseratory;
zeist-observatory;1;Zeist observatory;astronomical observatory;
la-seyne-sur-mer-observatory;1;La Seyne sur Mer observatory;astronomical observatory;
siegen-observatory;1;Siegen observatory;astronomical observatory;
leiden-observatory--before-1860-;1;Leiden observatory (before 1860);astronomical observatory;
mundenheim-observatory--1907-1913-;1;Mundenheim observatory (1907-1913);astronomical observatory;
volkssternwarte-dhaun-observatory;1;Volkssternwarte Dhaun observatory;astronomical observatory;
hamburg-observatory--before-1909-;1;Hamburg observatory (before 1909);astronomical observatory;
marine-observatory;1;Marine Observatory;astronomical observatory;
meschede-observatory;1;Meschede observatory;astronomical observatory;
remeis-observatory;1;Remeis Observatory;astronomical observatory;
frankfurt-observatory;1;Frankfurt observatory;astronomical observatory;
marburg-observatory;1;Marburg observatory;astronomical observatory;
christiania-observatory;1;Christiania observatory;astronomical observatory;
munich-observatory--1819-1938-;1;Munich observatory (1819-1938);astronomical observatory;skos:altLabel(Bogenhausen Observatory) skos:altLabel(532 MU)
berlin-babelsberg-observatory;1;Berlin-Babelsberg observatory;astronomical observatory;
falkensee-observatory;1;Falkensee observatory;astronomical observatory;
leipzig-observatory--since-1861-;1;Leipzig observatory (since 1861);astronomical observatory;
vienna-observatory--before-1879-;1;Vienna observatory (before 1879);astronomical observatory;
oppolzer-observatory;1;Oppolzer Observatory;astronomical observatory;
breslau-observatory;1;Breslau observatory;astronomical observatory;
schwerin-observatory;1;Schwerin observatory;astronomical observatory;
chorzow-observatory;1;Chorzow observatory;astronomical observatory;
burgsolms-observatory;1;Burgsolms Observatory;astronomical Observatory;
cracow-fort-skala-observatory;1;Cracow-Fort Skala observatory;astronomical Observatory;
reintal-observatory;1;Reintal observatory;astronomical observatory;
serra-la-nave-observatory;1;Serra La Nave observatory;astronomical observatory;
madonna-di-dossobuono-observatory;1;Madonna di Dossobuono observatory;astronomical observatory;
herrsching-observatory;1;Herrsching observatory;astronomical observatory;
chions-observatory;1;Chions observatory;astronomical observatory;skos:altLabel(Chaonis Observatory)
vilnius-observatory--since-1939-;1;Vilnius observatory (since 1939);astronomical observatory;
eldagsen-observatory;1;Eldagsen observatory;astronomical observatory;
gottolengo-observatory;1;Gottolengo observatory;astronomical observatory;
la-chaux-de-fonds-observatory;1;La Chaux de Fonds observatory;astronomical observatory;
burwash-observatory;1;Burwash observatory;astronomical observatory;
novi-ligure-observatory;1;Novi Ligure observatory;astronomical observatory;
sedgefield-observatory;1;Sedgefield observatory;astronomical observatory;
orwell-park-observatory;1;Orwell Park observatory;astronomical observatory;
eremo-di-tizzano-observatory;1;Eremo di Tizzano observatory;astronomical observatory;
resse-observatory;1;Resse Observatory;astronomical observatory;
monte-argentario-observatory;1;Monte Argentario observatory;astronomical observatory;
monte-autore-observatory;1;Monte Autore observatory;astronomical observatory;
springe-observatory;1;Springe observatory;astronomical observatory;
loiano-observatory;1;Loiano observatory;astronomical observatory;
hong-kong-space-museum;1;Hong Kong Space Museum;aerospace museum in Kowloon, Hong Kong;skos:altLabel(Hong Kong Space Museum)
uppsala-observatory;1;Uppsala observatory;;
mitzpe-hadar;1;Mitzpe Hadar;;
q11455999;1;Q11455999;;
q11456388;1;Q11456388;;
tlc-observatory;1;TLC Observatory;astronomical Observatory;
marl-observatory;1;Marl observatory;astronomical observatory;
norderstedt-observatory;1;Norderstedt observatory;astronomical observatory;
hagen-observatory;1;Hagen Observatory;astronoical observatory;
lenkerbeck-observatory;1;Lenkerbeck observatory;astronomical observatory;
heisingen-observatory;1;Heisingen Observatory;astronomical observatory;
soisy-sur-seine-observatory;1;Soisy-sur-Seine observatory;astronomical observatory;
arbonne-la-foret-observatory;1;Arbonne la Foret observatory;astronomical observatory;
martigues-observatory;1;Martigues observatory;astronomical observatory;
small-demonstration-satellite;1;Small Demonstration Satellite;;skos:altLabel(SDS)
oberwichtrach-observatory;1;Oberwichtrach observatory;astronomical observatory;
dertingen-observatory;1;Dertingen observatory;astronomical observatory;
geel-observatory;1;Geel observatory;astronomical observatory;
blauvac-observatory;1;Blauvac observatory;astronomical observatory;
szeged-observatory;1;Szeged Observatory;astronomical observatory;skos:altLabel(JATE Observatory)
osenbach-observatory;1;Osenbach observatory;astronomical observatory;
hamburg-georgswerder-observatory;1;Hamburg-Georgswerder observatory;astronomical observatory;
san-polo-a-mosciano-observatory;1;San Polo A Mosciano observatory;astronomical observatory;
romito-observatory;1;Romito observatory;astronomical observatory;
crolles-observatory;1;Crolles observatory;astronomical observatory;
perpignan-observatory;1;Perpignan observatory;astronomical observatory;
essen-observatory;1;Essen observatory;astronomical observatory;
hamburg-himmelsmoor-observatory;1;Hamburg-Himmelsmoor observatory;astronomical observatory;
detmold-observatory;1;Detmold observatory;astronomical observatory;
garden-observatory-of-siegfried-gebhard;1;Garden observatory of Siegfried Gebhard;astronomical observatory in Dresden;
senftenberger-observatory;1;Senftenberger observatory;astronomical observatory;
overberg-observatory;1;Overberg observatory;astronomical observatory;
oak-bay-observatory;1;Oak Bay observatory;astronomical observatory;
oca-anza-observatory;1;OCA-Anza Observatory;astronomical observatory;skos:altLabel(Orance County Astronomers-Anza observatory)
near-earth-asteroid-tracking--neat--at-palomar-observatory;1;Near-Earth Asteroid Tracking (NEAT) at Palomar observatory;astronomical observatory;skos:altLabel(NEAT)
santana-observatory;1;Santana Observatory;astronomical observatory;
stone-finder-observatory;1;Stone Finder Observatory;astronomical observatory;
temecula-observatory;1;Temecula observatory;astronomical observatory;
grasslands-observatory;1;Grasslands Observatory;astronomical observatory;
rock-finder-observatory;1;Rock Finder Observatory;astronomical observatory;
torus-observatory;1;Torus Observatory;astronomical observatory;
sooke-observatory;1;Sooke observatory;astronomical observatory;
climenhaga-observatory;1;Climenhaga Observatory;astronomical observatory;
heron-cove-observatory;1;Heron Cove Observatory;astronomical observatory;
red-mountain-observatory;1;Red Mountain Observatory;astronomical observatory;
wallis-observatory;1;Wallis Observatory;astronomical observatory;
moorpark-college-observatory;1;Moorpark College Observatory;astronomical observatory;
wanapum-dam-observatory;1;Wanapum Dam observatory;astronomical observatory;
san-emigdio-peak-observatory;1;San Emigdio Peak observatory;astronomical observatory;
ojai-observatory;1;Ojai observatory;astronomical observatory;
camarillo-observatory;1;Camarillo observatory;astronomical observatory;
san-clemente-observatory;1;San Clemente observatory;astronomical observatory;
lake-arrowhead-observatory;1;Lake Arrowhead observatory;astronomical observatory;
calgary-observatory;1;Calgary observatory;astronomical observatory;
kanab-observatory;1;Kanab observatory;astronomical observatory;skos:altLabel(Crescent Butte Observatory)
u--of-minn--infrared-observatory;1;U. of Minn. Infrared Observatory;astronomical observatory;
northern-arizona-university-observatory;1;Northern Arizona University observatory;astronomical observatory;
tumamoc-hill-observatory;1;Tumamoc Hill observatory;astronomical observatory;
mt--bigelow-observatory;1;Mt. Bigelow observatory;astronomical observatory;
chinle-observatory;1;Chinle observatory;astronomical observatory;
joint-observatory-for-cometary-research;1;Joint observatory for cometary research;astronomical observatory;
salida-observatory;1;Salida observatory;astronomical observatory;
warren---beverly-observatory;1;Warren & Beverly Observatory;astronomical observatory;skos:altLabel(W & B observatory) skos:altLabel(Offutt Observatory)
mpo-observatory;1;MPO Observatory;astronomical observatory;
usaf-academy-observatory;1;USAF Academy Observatory;astronomical observatory;
thornton-observatory;1;Thornton observatory;astronomical observatory;
bagdad-observatory;1;Bagdad observatory;astronomical observatory;
jornada-observatory;1;Jornada Observatory;astronomical observatory;
palmer-divide-observatory;1;Palmer Divide Observatory;astronomical observatory;
prude-ranch-observatory;1;Prude Ranch observatory;astronomical observatory;
tooele-observatory;1;Tooele observatory;astronomical observatory;
etscorn-observatory;1;Etscorn Observatory;astronomical observatory (Frank T. Etscorn Campus Observatory, Socorro New Mexico Tech Astronomy Club;
universidad-de-monterrey-observatory;1;Universidad de Monterrey observatory;astronomical observatory;
missouri-city-observatory;1;Missouri City observatory;astronomical observatory;
cottonwood-observatory;1;Cottonwood Observatory;astronomical observatory;
national-observatory-of-tacubaya;1;National Observatory of Tacubaya;astronomical observatory;skos:altLabel(Tacubaya observatory) skos:altLabel(Observatorio de Tacubaya)
